cnes;unidade;equipe;chave_equipe;tipo_equipe_id;ine;desligados_60_med;desligados_60_enf;desligados_60_aux;desligados_60_acs;desligados_60_dent;desligados_60_aux_bucal;desligados_60_tec_bucal;medico ;medico_20 ;enfermeiro ;tec_aux ;acs ;cirurgiao ;aux_bucal ;tec_bucal ;tipo esf 1;tipo esf 2;tipo_esb
3785009;SMS CF VALERIA GOMES ESTEVES - AP 53;53;16213625070;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304689;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
3785025;SMS CF RECANTO DO TROVADOR - AP 22;22;16213725071;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304697;0;0;0;0;0;0;0;1;0;2;1;4;0;0;0;ESF Completa;;
3785025;SMS CF RECANTO DO TROVADOR - AP 22;22;16213725072;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304700;0;0;0;0;0;0;0;1;0;4;1;4;0;0;0;ESF Completa;;
3785025;SMS CF RECANTO DO TROVADOR - AP 22;22;16213725073;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304719;0;0;0;0;0;0;0;1;0;2;1;3;0;0;0;ESF Vacância ACS;;
3796310;SMS CMS VILA CANOAS - AP 21;21;16213825074;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304727;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
3820599;SMS CF ARMANDO PALHARES AGUINAGA - AP 51;51;16213925075;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304735;0;0;0;0;0;0;0;1;0;4;2;4;0;0;0;ESF Completa;;
3820599;SMS CF ARMANDO PALHARES AGUINAGA - AP 51;51;16213925076;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304743;0;0;0;0;0;0;0;1;0;4;1;5;0;0;0;ESF Completa;;
3820599;SMS CF ARMANDO PALHARES AGUINAGA - AP 51;51;16213925077;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304751;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;ESF Vacância Médico(a) 40h e ACS;;
9311661;SMS CF ROMULO CARLOS TEIXEIRA - AP 51;51;16237325078;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304778;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
3820599;SMS CF ARMANDO PALHARES AGUINAGA - AP 51;51;16213925079;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304786;0;0;0;0;0;0;0;0;1;4;2;4;0;0;0;ESF Vacância Médico 20h;;
4046307;SMS CMS HAMILTON LAND - AP 40;40;16214025080;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304794;0;0;0;0;0;0;0;2;0;1;1;4;0;0;0;ESF Completa;;
7892810;SMS CF BARBARA MOSLEY DE SOUZA- AP 40;40;16233225081;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;304808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ESF Vacância Enfermeiro(a) 40h, Médico(a) 40h e ACS;;
5044685;SMS CF ENFERMEIRA EDMA VALADAO - AP 33;33;16214225082;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304816;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
5044685;SMS CF ENFERMEIRA EDMA VALADAO - AP 33;33;16214225083;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304824;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
5044685;SMS CF ENFERMEIRA EDMA VALADAO - AP 33;33;16214225084;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304832;0;1;0;0;0;0;0;1;0;0;2;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Enfermeiro(a) mais de 60 dias);
5044685;SMS CF ENFERMEIRA EDMA VALADAO - AP 33;33;16214225085;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304840;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5044685;SMS CF ENFERMEIRA EDMA VALADAO - AP 33;33;16214225086;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304859;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5044685;SMS CF ENFERMEIRA EDMA VALADAO - AP 33;33;16214225087;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304867;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5044685;SMS CF ENFERMEIRA EDMA VALADAO - AP 33;33;16214225088;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304875;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
5154197;SMS CF DAVID CAPISTRANO FILHO - AP 52;52;16214325089;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304905;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5154197;SMS CF DAVID CAPISTRANO FILHO - AP 52;52;16214325090;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304913;1;0;0;0;0;0;0;0;0;1;2;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5154197;SMS CF DAVID CAPISTRANO FILHO - AP 52;52;16214325091;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304921;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5154197;SMS CF DAVID CAPISTRANO FILHO - AP 52;52;16214325092;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;304948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ESF Vacância Enfermeiro(a) 40h, Médico(a) 40h e ACS;;
5154197;SMS CF DAVID CAPISTRANO FILHO - AP 52;52;16214325093;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304956;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
5179726;SMS CF ALOYSIO AUGUSTO NOVIS - AP 31;31;16214425094;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304972;0;0;0;0;0;0;0;0;2;4;1;5;0;0;0;ESF Completa;;
5179726;SMS CF ALOYSIO AUGUSTO NOVIS - AP 31;31;16214425095;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304980;0;0;0;0;0;0;0;1;1;0;1;5;0;0;0;ESF Vacância Enfermeiro 40h;;
5179726;SMS CF ALOYSIO AUGUSTO NOVIS - AP 31;31;16214425096;70-ESF - EQUIPE DE SAUDE DA FAMILIA;304999;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;ESF Vacância Médico 40h;;
5179726;SMS CF ALOYSIO AUGUSTO NOVIS - AP 31;31;16214425097;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305006;0;0;0;0;0;0;0;0;0;2;1;5;0;0;0;ESF Vacância Médico 40h;;
5179726;SMS CF ALOYSIO AUGUSTO NOVIS - AP 31;31;16214425098;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305014;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
5179726;SMS CF ALOYSIO AUGUSTO NOVIS - AP 31;31;16214425099;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305022;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;ESF Completa;;
9078983;SMS CF CYPRIANO DAS CHAGAS MEDEIROS - AP 33;33;16235925100;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305030;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
5315026;SMS CMS FAZENDA BOTAFOGO - AP 33;33;16214725101;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305049;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5315026;SMS CMS FAZENDA BOTAFOGO - AP 33;33;16214725103;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305065;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5315050;SMS CMS PORTUS E QUITANDA - AP 33;33;16214825104;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305073;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5315050;SMS CMS PORTUS E QUITANDA - AP 33;33;16214825105;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305081;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
5315050;SMS CMS PORTUS E QUITANDA - AP 33;33;16214825106;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305103;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;ESF Vacância Médico(a) 40h e ACS;;
2270552;SMS CMS SILVIO BARBOSA - AP 51;51;1624925107;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305111;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
2270552;SMS CMS SILVIO BARBOSA - AP 51;51;1624925108;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305138;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5358612;SMS CMS CASA BRANCA - AP 22;22;16215025109;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305200;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;ESF Completa;;
199338;SMS CF ADV MARIO PIRES DA SILVA - AP 40;40;16238625110;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305219;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
5417708;SMS CF SOUZA MARQUES - AP 33;33;16215225112;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305235;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5417708;SMS CF SOUZA MARQUES - AP 33;33;16215225113;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;305243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ESF Vacância Enfermeiro(a) 40h, Médico(a) 40h e ACS;;
5417708;SMS CF SOUZA MARQUES - AP 33;33;16215225114;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305278;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5417708;SMS CF SOUZA MARQUES - AP 33;33;16215225115;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305286;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
199338;SMS CF ADV MARIO PIRES DA SILVA - AP 40;40;16238625116;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305294;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;ESF Vacância ACS;;
5417708;SMS CF SOUZA MARQUES - AP 33;33;16215225117;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305308;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5417708;SMS CF SOUZA MARQUES - AP 33;33;16215225118;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305316;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
5457009;SMS CMS IRACI LOPES - AP 31;31;16215625119;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305391;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;ESF Completa;;
5457009;SMS CMS IRACI LOPES - AP 31;31;16215625120;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305405;1;0;0;0;0;0;0;0;0;1;1;5;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5465877;SMS CMS NOVO PALMARES - AP 40;40;16215925121;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305413;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5465877;SMS CMS NOVO PALMARES - AP 40;40;16215925122;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305421;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5465885;SMS CMS SANTA MARIA - AP 40;40;16216025123;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305448;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5465885;SMS CMS SANTA MARIA - AP 40;40;16216025124;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305456;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5467136;SMS CMS PARQUE ROYAL - AP 31;31;16216225125;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305464;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;ESF Vacância Médico 40h;;
5467136;SMS CMS PARQUE ROYAL - AP 31;31;16216225126;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305472;0;1;0;0;0;0;0;1;0;0;1;5;0;0;0;EACS;ESF Incompleta Enfermeiro mais de 60 dias;
5476607;SMS CF ADIB JATENE - AP 31;31;16216625127;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305480;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5476607;SMS CF ADIB JATENE - AP 31;31;16216625128;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305499;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5476607;SMS CF ADIB JATENE - AP 31;31;16216625129;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305502;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5476607;SMS CF ADIB JATENE - AP 31;31;16216625130;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305510;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
5476607;SMS CF ADIB JATENE - AP 31;31;16216625131;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305529;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5476607;SMS CF ADIB JATENE - AP 31;31;16216625132;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305537;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
9345515;SMS CF DINIZ BATISTA DOS SANTOS - AP 31;31;16237425133;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305545;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9442251;SMS CF JEREMIAS MORAES DA SILVA - AP 31;31;16237725134;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305553;1;1;0;0;0;0;0;0;0;0;1;4;0;0;0;EACS;ESF Incompleta Enfermeiro 40h e Médico 40h mais de 60 dias;
9345515;SMS CF DINIZ BATISTA DOS SANTOS - AP 31;31;16237425135;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305561;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
9345515;SMS CF DINIZ BATISTA DOS SANTOS - AP 31;31;16237425136;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305588;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9442251;SMS CF JEREMIAS MORAES DA SILVA - AP 31;31;16237725137;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305596;1;0;0;0;0;0;0;0;0;0;1;5;0;0;0;EACS Vacância Enfermeiro 40h;ESF Incompleta 40h Médico mais de 60 dias;
9442251;SMS CF JEREMIAS MORAES DA SILVA - AP 31;31;16237725138;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305618;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;ESF Completa;;
9442251;SMS CF JEREMIAS MORAES DA SILVA - AP 31;31;16237725139;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305626;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;ESF Completa;;
9442251;SMS CF JEREMIAS MORAES DA SILVA - AP 31;31;16237725140;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305634;1;0;1;0;0;0;0;0;0;1;0;5;0;0;0;EACS;ESF Incompleta Médico 40h e Tec/Aux 40h mais de 60 dias;
9442251;SMS CF JEREMIAS MORAES DA SILVA - AP 31;31;16237725141;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305642;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9442251;SMS CF JEREMIAS MORAES DA SILVA - AP 31;31;16237725142;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305650;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
5476844;SMS CMS VILA DO JOAO - AP 31;31;16217025143;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305669;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5476844;SMS CMS VILA DO JOAO - AP 31;31;16217025145;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305685;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5476844;SMS CMS VILA DO JOAO - AP 31;31;16217025146;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305693;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5476844;SMS CMS VILA DO JOAO - AP 31;31;16217025147;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305707;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5476844;SMS CMS VILA DO JOAO - AP 31;31;16217025149;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305723;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
9078983;SMS CF CYPRIANO DAS CHAGAS MEDEIROS - AP 33;33;16235925150;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305766;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9078983;SMS CF CYPRIANO DAS CHAGAS MEDEIROS - AP 33;33;16235925151;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305774;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9078983;SMS CF CYPRIANO DAS CHAGAS MEDEIROS - AP 33;33;16235925152;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305782;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
9078983;SMS CF CYPRIANO DAS CHAGAS MEDEIROS - AP 33;33;16235925153;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305790;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5546583;SMS CMS CATIRI - AP 51;51;16217425154;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305804;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5546583;SMS CMS CATIRI - AP 51;51;16217425155;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305812;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5546583;SMS CMS CATIRI - AP 51;51;16217425156;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305820;1;0;0;0;0;0;0;0;0;2;2;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5546591;SMS CF MARIA JOSE DE SOUSA BARBOSA - AP 51;51;16217525157;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305839;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
5546591;SMS CF MARIA JOSE DE SOUSA BARBOSA - AP 51;51;16217525158;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305847;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
5546591;SMS CF MARIA JOSE DE SOUSA BARBOSA - AP 51;51;16217525159;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305855;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
5598435;SMS CMS TIA ALICE - AP 32;32;16217625161;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305871;0;0;0;0;0;0;0;1;0;1;1;6;0;0;0;ESF Completa;;
5598435;SMS CMS TIA ALICE - AP 32;32;16217625162;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305898;0;0;0;0;0;0;0;0;2;1;1;5;0;0;0;ESF Completa;;
5620287;SMS CF AGENOR DE MIRANDA ARAUJO NETO - AP 52;52;16217725163;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305901;0;0;0;0;0;0;0;1;0;1;3;4;0;0;0;ESF Completa;;
5620287;SMS CF AGENOR DE MIRANDA ARAUJO NETO - AP 52;52;16217725164;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305928;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;ESF Completa;;
5620287;SMS CF AGENOR DE MIRANDA ARAUJO NETO - AP 52;52;16217725165;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305936;0;0;1;0;0;0;0;0;1;1;0;3;0;0;0;EACS Vacância Tec/Aux 40h e ACS;;
5620287;SMS CF AGENOR DE MIRANDA ARAUJO NETO - AP 52;52;16217725166;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305952;0;0;0;0;0;0;0;1;1;1;1;4;0;0;0;ESF Completa;;
5621801;SMS CSE LAPA - AP 10;10;16217925167;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305960;0;0;0;0;0;0;0;0;5;1;0;3;0;0;0;ESF Vacância Tec/Aux 40h e ACS;;
5621801;SMS CSE LAPA - AP 10;10;16217925168;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305979;0;0;0;0;0;0;0;0;8;1;1;5;0;0;0;ESF Completa;;
5670357;SMS CMS VILA DO CEU - AP 52;52;16218025169;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305987;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5670357;SMS CMS VILA DO CEU - AP 52;52;16218025170;70-ESF - EQUIPE DE SAUDE DA FAMILIA;305995;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
5670357;SMS CMS VILA DO CEU - AP 52;52;16218025171;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306002;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
5670357;SMS CMS VILA DO CEU - AP 52;52;16218025172;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306010;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5670357;SMS CMS VILA DO CEU - AP 52;52;16218025173;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306029;1;0;0;0;0;0;0;0;0;1;2;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5670357;SMS CMS VILA DO CEU - AP 52;52;16218025174;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306037;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
5879655;SMS CMS ALICE TOLEDO TIBIRICA - AP 33;33;16218625175;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306045;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
5879655;SMS CMS ALICE TOLEDO TIBIRICA - AP 33;33;16218625177;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306061;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
5879655;SMS CMS ALICE TOLEDO TIBIRICA - AP 33;33;16218625178;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306088;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
5879655;SMS CMS ALICE TOLEDO TIBIRICA - AP 33;33;16218625179;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306096;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
5879655;SMS CMS ALICE TOLEDO TIBIRICA - AP 33;33;16218625180;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306118;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
6023320;SMS CF AUGUSTO BOAL - AP 31;31;16218725181;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306126;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
6023320;SMS CF AUGUSTO BOAL - AP 31;31;16218725182;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306134;1;0;0;0;0;0;0;0;0;0;3;3;0;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;
6023320;SMS CF AUGUSTO BOAL - AP 31;31;16218725183;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306142;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
6023320;SMS CF AUGUSTO BOAL - AP 31;31;16218725184;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;306150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ESF Vacância Enfermeiro(a) 40h, Médico(a) 40h e ACS;;
6023320;SMS CF AUGUSTO BOAL - AP 31;31;16218725185;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306169;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
6023320;SMS CF AUGUSTO BOAL - AP 31;31;16218725186;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306177;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
6023320;SMS CF AUGUSTO BOAL - AP 31;31;16218725187;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306185;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
6023916;SMS CF FIORELLO RAYMUNDO - AP 51;51;16218825188;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306193;0;1;0;0;0;0;0;1;0;0;1;4;0;0;0;EACS;ESF Incompleta Enfermeiro mais de 60 dias;
6023916;SMS CF FIORELLO RAYMUNDO - AP 51;51;16218825189;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306207;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
6023916;SMS CF FIORELLO RAYMUNDO - AP 51;51;16218825190;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;306215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ESF Vacância Enfermeiro(a) 40h, Médico(a) 40h e ACS;;
6023916;SMS CF FIORELLO RAYMUNDO - AP 51;51;16218825191;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306223;1;0;0;0;0;0;0;0;0;1;1;5;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
6023916;SMS CF FIORELLO RAYMUNDO - AP 51;51;16218825192;70-ESF - EQUIPE DE SAUDE DA FAMILIA;306231;1;0;0;0;0;0;0;0;0;1;1;5;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
